Hybridization REF	TCGA-A3-3347-01A-01R-1188-07
Composite Element REF	log2 lowess normalized (cy5/cy3) collapsed by gene symbol
ELMO2	-0.392
CREB3L1	0.25175
RPS11	0.318125
PNMA1	-0.06475
MMP2	-0.558833333333333
C10orf90	-2.472
ZHX3	-0.036
ERCC5	0.34825
GPR98	-2.582375
RXFP3	1.224
APBB2	0.9405
PRO0478	-0.282375
KLHL13	-0.30225
PRSSL1	1.22666666666667
PDCL3	0.297166666666667
DECR1	-0.04425
SALL1	1.52833333333333
CADM4	-0.988333333333333
RPS18	0.175142857142857
HNRPD	-0.6435
CFHR5	0.758166666666667
SLC10A7	0.4865
OR2K2	0.092
LMAN1	-1.08375
SUHW1	-2.84825
CHD8	-1.2535
SUMO1	0.1909
GP1BA	0.6712
DDB1	-1.21083333333333
MYO9B	0.5522
MMP7	7.9645
CRNKL1	-0.2195
C9orf45	-3.10283333333333
XAB2	-0.367375
RTN1	2.4875
KLHL14	-1.056875
TBX10	-1.107
CENPQ	-2.378
UTY	-1.56346153846154
ZBTB12	-0.287
DTNBP1	0.321375
KBTBD8	0.000333333333333338
ZEB1	1.56533333333333
ZG16	-1.55475
MIER1	0.534
ADAM5P	-1.061
CHD9	0.487875
STK16	-0.029
KIAA1486	0.1465
TOB2	0.316333333333333
BANK1	4.17025
OR2V2	-0.10175
GRM2	-0.129
PROSC	0.137625
SPIN2B	0.15775
PIR	-1.01866666666667
IPO9	-0.3595
EVC	0.914333333333333
CXCL13	4.84966666666667
KIAA1199	-1.0177
SORL1	1.54675
NAT10	-1.08325
CHD1	-0.2375
SYN3	-0.265
SLC22A2	0.73775
SERPINF1	0.619666666666667
WDR34	-1.61225
OR7A17	-0.00125
C9orf11	-0.7145
RNF216L	0.2531
LHB	-0.591
STK25	-0.427375
TAOK3	1.58325
LOC152573	1.186
C3orf39	-0.174125
C14orf108	-0.8065
CDC25B	-1.42209090909091
BMP3	0.478
TMEM180	0.2045
MAP1LC3C	0.19575
CRYGC	-1.551
POU3F1	-0.782
C20orf32	-0.1915
CCDC95	-0.326
HIGD1B	4.31775
USP6NL	-0.281125
ABCD4	0.522
DIMT1L	0.415416666666667
TEK	2.18325
SLC25A46	0.271
LARP7	-0.9779
CD160	1.63233333333333
MT1JP	2.07966666666667
PHF20	-0.3125625
CPNE4	-2.699
GTPBP1	-1.23414285714286
RAB33B	1.02766666666667
ALDOC	-0.755
ZNF212	-0.2645
NUDT1	-0.677666666666667
RFPL2	-0.208
ZNF83	0.88
GDPD5	-0.981875
PDCD4	0.58415
CEP350	-0.18375
OR10A2	0.3195
CST7	1.82
CIAO1	-0.952
SELL	1.921125
OR8J3	-0.407
LTBP4	0.4445
SIRT6	-0.469
CCL19	4.1825
PPIL1	-0.677833333333333
GBP7	2.507
STK17A	0.6287
ABR	0.341
OR9G1	0.521
FOXE1	-0.331
CNGA3	-0.2685
GML	-0.022
CD38	-0.085
ZDHHC6	0.350166666666667
NEFH	-2.5635
CTDSP2	0.308666666666667
PGBD5	1.01883333333333
CCNY	0.336642857142857
RMND5B	-0.0580833333333333
ZNF257	-1.97375
FLJ22167	0.100625
EXOSC7	-1.7445
ROR2	0.7385
MAOA	3.445875
TNNT3	1.33366666666667
GYPC	-1.2865
C7orf33	0.4845
PLIN	3.514
LOC90826	-0.0345
RNF4	0.456
F8A1	1.42516666666667
PLEKHG4	-0.594
GRB2	0.28655
HIST1H2AD	-0.82725
DUS3L	-0.315333333333333
EIF1	0.192333333333333
RP5-1077B9.4	-1.47333333333333
FPGT	1.69775
GDF10	2.23416666666667
COQ9	0.1245
GCC2	0.552785714285714
RARRES3	2.6255
PLXNA1	-0.1346
KIAA0100	-0.7455
PMF1	-0.02475
FNDC1	5.41275
HS2ST1	0.234833333333333
CRELD2	-0.2945
C8G	-1.106
CD82	0.31725
LIM2	-0.7215
UNQ6490	-1.48
MMP16	-0.12875
DRD3	-0.3645
C5orf26	0.579
C11orf73	-0.167
PTP4A2	-0.077625
OR4M2	-0.12
HPCA	-0.2415
SEC14L1	-0.0615
CHFR	0.63925
EMILIN1	1.133875
NDUFS4	0.565
COL18A1	1.027625
PDZD3	2.8057
C9orf16	-0.478833333333333
ERBB2IP	0.9795
EMX2	4.9235
FUS	-2.44625
TF	-4.0482
CLCN4	1.7645
CXorf56	0.4355
C11orf72	0.30575
ELAC2	-1.27675
NPR1	2.23275
ASS1	-1.2165
USP42	0.353125
POLR2J	-0.267
SEC23IP	0.555
UQCRC1	-0.486
LOC729603	-0.138
C1orf71	-0.2415
POLG	-2.646
ADAM23	-3.02475
TFR2	-0.682
RICTOR	0.0267
MGC39606	2.86725
C19orf55	0.0185
SNAPC1	-1.10883333333333
GNA11	0.27875
CCDC52	-0.172
FSIP1	0.366
UPF3A	-0.8955
IGSF11	-1.69733333333333
LAGE3	-0.79325
CHST6	-2.593
UNC13B	-1.039
TTLL4	-1.451
ZNF687	-0.2215
SDC2	1.4311
COX7A2	-0.7415
LAMB4	0.2985
FAM24A	-0.0675
LRRTM3	-1.0925
GPHB5	-0.43375
OR4C13	0.5075
EIF3EIP	-0.121714285714286
HABP4	-0.6605
TMEM125	-1.55325
